key ,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
3319,CanhOo,Salt,"{'viper', 'astra', 'killjoy'}",232,0.72,168.2,0.64,61,111.7,0.54,0.17,0.09,0.09,22,3
3320,Hqrdest,Bons,"{'raze', 'sova'}",355,0.72,198.6,0.79,58,120.6,0.66,0.20,0.12,0.17,13,15
3321,ibli5,SHN,"{'jett', 'sage', 'breach'}",251,0.72,164.9,0.74,66,103.1,0.57,0.24,0.06,0.11,25,11
3322,Tretli,PXU.GC,"{'sova', 'sage', 'jett'}",380,0.72,159.3,0.66,59,112.2,0.54,0.23,0.07,0.15,21,5
3323,mak1,ATNR,"{'neon', 'yoru', 'jett'}",221,0.72,188.5,0.75,60,108.1,0.62,0.17,0.16,0.27,24,33
3324,Yashi,Burb,"{'omen', 'viper', 'deadlock'}",378,0.72,164.7,0.65,64,110.9,0.54,0.29,0.11,0.11,25,3
3325,CaN,(+1),"{'jett', 'neon', 'raze'}",322,0.71,173.1,0.73,62,112.7,0.61,0.14,0.16,0.18,29,9
3326,yT,GAL,"{'breach', 'skye', 'viper'}",845,0.71,151.3,0.69,63,98.3,0.53,0.25,0.06,0.11,26,14
3327,WheelzOnFire,LION,"{'sova', 'killjoy', 'brimstone'}",1077,0.71,157.0,0.65,62,102.4,0.53,0.35,0.07,0.13,19,16
3328,Pax,RTZN,"{'raze', 'neon', 'jett'}",262,0.71,178.0,0.74,64,120.2,0.63,0.16,0.19,0.24,28,
3329,AMANDiiN0ZOR,Skyz,"{'raze', 'breach', 'sova'}",352,0.71,171.6,0.64,60,117.4,0.56,0.24,0.11,0.17,23,
3330,Giu,NOVO.NI,"{'fade', 'jett', 'raze'}",507,0.71,146.5,0.63,61,97.7,0.48,0.31,0.07,0.10,23,8
3331,adilzera,sard,"{'cypher', 'viper', 'killjoy'}",263,0.71,138.9,0.67,61,96.1,0.51,0.24,0.04,0.05,27,13
3332,H4RR1,Gazi,"{'jett', 'brimstone', 'skye'}",238,0.71,159.3,0.73,62,99.1,0.55,0.25,0.08,0.10,20,10
3333,MP,HAVU,"{'breach', 'killjoy', 'cypher'}",236,0.71,136.7,0.56,53,79.7,0.47,0.33,0.07,0.11,19,7
3334,fraNdina,HGE,"{'sage', 'kayo', 'jett'}",546,0.71,163.1,0.70,64,108.8,0.57,0.24,0.11,0.16,22,9
3335,Sasel,FAR,"{'breach', 'yoru', 'sage'}",259,0.71,172.2,0.71,65,110.8,0.61,0.30,0.05,0.05,32,13
3336,pipsoN,GX,"{'breach', 'omen', 'cypher'}",952,0.71,171.2,0.83,63,111.2,0.59,0.28,0.05,0.09,26,9
3337,DESTINY,GUMA,"{'jett', 'cypher', 'killjoy'}",528,0.71,163.2,0.77,57,109.8,0.58,0.22,0.08,0.09,22,15
3338,17nik,(+6),"{'omen', 'kayo', 'astra'}",466,0.71,148.8,0.65,61,98.5,0.52,0.28,0.08,0.09,27,16
3339,GotchYa,DIV,"{'sova', 'fade', 'breach'}",334,0.71,158.8,0.64,60,110.9,0.51,0.27,0.06,0.10,21,10
3340,shiddy,Meta,"{'omen', 'viper'}",226,0.71,181.5,0.71,67,114.4,0.58,0.38,0.08,0.10,17,6
3341,Jeje,Skyl,"{'jett', 'raze'}",258,0.71,174.4,0.75,63,117.4,0.62,0.17,0.12,0.23,23,28
3342,Jokkarn,Dog,"{'kayo', 'raze', 'skye'}",414,0.71,166.3,0.65,57,112.5,0.56,0.21,0.07,0.13,32,9
3343,Ilyes2k,EXA,"{'raze', 'phoenix', 'breach'}",272,0.71,158.0,0.69,57,107.9,0.56,0.19,0.08,0.17,31,10
3344,Ven0m,Mill,"{'cypher', 'vyse', 'killjoy'}",207,0.71,153.6,0.69,60,106.9,0.54,0.14,0.10,0.11,26,15
3345,TiKeX,DOES,"{'jett', 'neon'}",231,0.70,186.8,0.72,54,121.1,0.62,0.13,0.16,0.19,15,
3346,lifeR,AVENUE,"{'raze', 'jett'}",254,0.70,179.5,0.74,51,121.4,0.60,0.19,0.11,0.20,16,14
3347,z1pAx,AMZ,"{'jett', 'phoenix', 'neon'}",381,0.70,142.0,0.64,65,90.8,0.50,0.38,0.07,0.14,21,14
3348,aley,Tama,"{'breach', 'kayo', 'sova'}",250,0.70,164.0,0.68,60,109.2,0.58,0.23,0.06,0.11,23,6
3349,haamu,STAGA,"{'sova', 'sage', 'skye'}",276,0.70,170.4,0.73,66,111.1,0.53,0.35,0.06,0.04,18,6
3350,fanCy,GORG,"{'brimstone', 'sova', 'sage'}",754,0.70,168.2,0.83,64,111.6,0.58,0.34,0.06,0.05,14,12
3351,LokiPro,Salt,"{'sage', 'kayo', 'astra'}",211,0.70,174.8,0.60,60,108.9,0.54,0.32,0.07,0.15,17,14
3352,Egg,(+6),"{'killjoy', 'cypher', 'chamber'}",368,0.70,147.2,0.62,61,96.5,0.50,0.27,0.05,0.10,18,5
3353,s2newb,IGW,"{'jett', 'raze', 'neon'}",324,0.70,175.4,0.71,60,118.0,0.59,0.20,0.17,0.26,25,11
3354,n0lif3r,(+2),"{'sage', 'breach', 'jett'}",208,0.70,160.5,0.67,56,111.8,0.54,0.22,0.12,0.12,26,13
3355,kiRa,Salt,"{'omen', 'astra', 'reyna'}",274,0.70,162.5,0.63,59,107.1,0.54,0.29,0.09,0.14,25,14
3356,LOMBA,QLSH,"{'viper', 'kayo', 'breach'}",430,0.70,144.9,0.63,63,99.3,0.50,0.26,0.06,0.09,27,7
3357,KSW,PCF,"{'jett', 'sova', 'breach'}",1156,0.70,138.1,0.63,66,95.4,0.48,0.30,0.05,0.10,22,10
3358,Arqa1m,KNG,"{'jett', 'raze'}",208,0.70,201.9,0.89,74,136.3,0.69,0.18,0.12,0.14,26,8
3359,delezyh,Quic,"{'sova', 'killjoy', 'raze'}",534,0.70,184.1,0.90,63,127.6,0.62,0.26,0.06,0.09,20,15
3360,Opa,Otob,"{'omen', 'cypher', 'astra'}",220,0.70,151.7,0.71,52,101.2,0.56,0.17,0.05,0.13,31,8
3361,JARLO,WHO,"{'breach', 'killjoy', 'sage'}",615,0.70,168.4,0.70,60,111.8,0.57,0.26,0.08,0.11,19,12
3362,weel,PNT,"{'sova', 'kayo', 'viper'}",342,0.70,158.1,0.59,62,107.3,0.50,0.33,0.05,0.13,18,14
3363,J1zkeyy,LONE,"{'chamber', 'jett', 'raze'}",243,0.69,176.5,0.70,57,117.2,0.61,0.12,0.15,0.21,31,9
3364,alfa,Team,"{'jett', 'raze', 'reyna'}",226,0.69,169.3,0.64,58,110.8,0.55,0.17,0.09,0.21,21,10
3365,ThePedros,(+3),"{'phoenix', 'breach', 'killjoy'}",219,0.69,169.8,0.61,59,119.6,0.54,0.28,0.07,0.12,31,8
3366,Leo,RV,"{'killjoy', 'viper', 'cypher'}",257,0.69,157.6,0.68,63,107.1,0.54,0.27,0.05,0.13,23,3
3367,GreenPuzzles,Smal,"{'jett', 'raze', 'phoenix'}",390,0.69,174.1,0.69,57,107.7,0.58,0.15,0.11,0.18,25,9
3368,Potato,LUA,"{'reyna', 'jett', 'killjoy'}",214,0.69,155.3,0.65,56,97.5,0.55,0.11,0.08,0.17,32,6
3369,Miyu,FKS.S,"{'kayo', 'skye', 'astra'}",455,0.69,147.3,0.60,64,96.0,0.48,0.35,0.03,0.06,21,13
3370,EliEsS,OS,"{'raze', 'astra', 'sage'}",290,0.69,154.3,0.65,60,102.3,0.53,0.26,0.04,0.07,23,6
3371,regga,(+4),"{'astra', 'omen', 'viper'}",350,0.69,166.1,0.65,64,104.4,0.54,0.27,0.06,0.14,15,11
3372,Truong,TOG,"{'breach', 'omen', 'neon'}",354,0.69,162.5,0.65,63,102.7,0.56,0.26,0.07,0.12,24,3
3373,DcTzR,Chic,"{'jett', 'raze', 'astra'}",222,0.69,182.9,0.70,54,119.1,0.60,0.20,0.12,0.22,21,4
3374,zeyzey,Tama,"{'jett', 'neon', 'raze'}",304,0.69,181.9,0.73,59,121.5,0.63,0.15,0.15,0.20,29,22
3375,oceyy,(+1),"{'omen', 'breach', 'skye'}",237,0.69,146.5,0.61,64,95.3,0.49,0.37,0.05,0.11,25,6
3376,Laze,EXEN,"{'killjoy', 'cypher', 'sova'}",230,0.69,165.2,0.59,56,103.7,0.51,0.22,0.07,0.07,22,6
3377,Nakirye,DRAG,"{'chamber', 'kayo', 'skye'}",335,0.69,157.9,0.68,59,110.0,0.57,0.18,0.05,0.13,32,20
3378,m4rco,EDS,"{'cypher', 'killjoy', 'sage'}",200,0.69,156.2,0.71,57,109.5,0.58,0.13,0.05,0.11,30,10
3379,AndreSG,FUZO,"{'sova', 'sage', 'omen'}",216,0.69,139.5,0.58,61,93.7,0.47,0.30,0.07,0.12,22,11
3380,Dina,RZN,"{'killjoy', 'raze', 'jett'}",210,0.68,172.6,0.67,55,118.5,0.58,0.17,0.10,0.18,26,8
3381,MLK,YZ,"{'raze', 'breach', 'sage'}",243,0.68,174.8,0.79,41,119.4,0.60,0.19,0.09,0.15,18,18
3382,OPGLawyers,UP,"{'sage', 'raze', 'killjoy'}",210,0.68,175.4,0.67,63,117.2,0.56,0.25,0.11,0.20,26,16
3383,Ayokz,RZN,"{'yoru', 'cypher', 'killjoy'}",314,0.68,145.9,0.60,58,99.6,0.48,0.31,0.08,0.14,15,6
3384,TOTA,PNT,"{'jett', 'chamber', 'fade'}",315,0.68,165.1,0.66,58,106.9,0.56,0.13,0.11,0.18,18,3
3385,Felox,NOVO.NI,"{'killjoy', 'reyna', 'omen'}",859,0.68,141.5,0.63,61,93.9,0.49,0.22,0.06,0.10,28,10
3386,lilHass,Team,"{'killjoy', 'viper', 'breach'}",574,0.68,147.9,0.65,60,99.4,0.53,0.30,0.04,0.11,30,5
3387,YuiCee,(+2),"{'skye', 'breach', 'sova'}",209,0.68,139.6,0.56,57,96.0,0.47,0.29,0.06,0.14,31,10
3388,emilia,ECF,"{'killjoy', 'cypher', 'neon'}",360,0.67,148.1,0.67,57,104.7,0.54,0.14,0.09,0.15,26,11
3389,leakeN,Team,"{'cypher', 'brimstone', 'jett'}",626,0.67,190.2,0.88,60,126.3,0.66,0.21,0.10,0.13,21,15
3390,kemo,Balk,{'sova'},264,0.67,165.4,0.59,58,111.2,0.51,0.22,0.08,0.11,31,8
3391,mAERS,LAND,"{'breach', 'killjoy', 'cypher'}",300,0.67,153.9,0.64,57,101.6,0.49,0.23,0.03,0.13,22,7
3392,November,TN1,"{'raze', 'jett', 'chamber'}",279,0.67,163.8,0.65,58,110.6,0.54,0.15,0.13,0.21,19,7
3393,William,NÖF,"{'astra', 'viper', 'sage'}",499,0.67,146.5,0.63,63,93.5,0.50,0.30,0.06,0.08,27,9
3394,ecko,NES,"{'brimstone', 'omen', 'sova'}",489,0.67,167.6,0.67,61,111.2,0.54,0.26,0.07,0.11,21,11
3395,Noix,GHR,"{'astra', 'viper', 'omen'}",475,0.67,130.0,0.60,61,87.5,0.45,0.31,0.03,0.08,24,8
3396,valder,TWIS,"{'sage', 'breach', 'omen'}",582,0.67,173.5,0.88,62,113.7,0.61,0.24,0.07,0.09,17,15
3397,ZE1SH,KC,"{'kayo', 'viper', 'breach'}",344,0.67,125.9,0.63,63,83.5,0.45,0.27,0.04,0.08,27,11
3398,flora,SSP,"{'jett', 'omen', 'fade'}",368,0.66,160.7,0.64,60,108.1,0.55,0.21,0.12,0.14,21,16
3399,HulkzteN,XYZ,"{'raze', 'sage', 'breach'}",348,0.66,169.3,0.67,64,113.1,0.56,0.23,0.08,0.13,21,15
3400,jackanoryy,NEXU,"{'raze', 'sage', 'jett'}",497,0.66,227.6,0.91,57,149.8,0.74,0.21,0.16,0.17,22,11
3401,ScT,MAN,"{'viper', 'fade', 'breach'}",213,0.66,146.7,0.61,66,100.8,0.49,0.30,0.04,0.09,32,
3402,sapph,CG,"{'omen', 'sage', 'reyna'}",387,0.66,151.8,0.60,56,100.1,0.50,0.20,0.09,0.11,18,12
3403,lily,FMG.GC,"{'sage', 'chamber', 'cypher'}",219,0.66,156.6,0.59,55,101.6,0.51,0.30,0.06,0.17,18,17
3404,KQC3x,Team,"{'omen', 'brimstone', 'sage'}",705,0.66,191.8,0.86,58,126.4,0.66,0.20,0.09,0.11,29,12
3405,Semilau,PCIF,"{'chamber', 'sage', 'killjoy'}",257,0.65,156.5,0.64,57,104.8,0.55,0.11,0.06,0.10,26,11
3406,Linepro,TH,"{'cypher', 'killjoy', 'omen'}",374,0.65,152.9,0.71,62,98.3,0.53,0.18,0.05,0.11,15,9
3407,alide,NOVO.NI,"{'sova', 'skye', 'kayo'}",235,0.65,147.0,0.62,63,92.2,0.51,0.23,0.05,0.12,33,11
3408,JIB,BEE,"{'skye', 'cypher', 'breach'}",273,0.65,150.1,0.56,56,99.4,0.49,0.23,0.06,0.10,22,11
3409,xyta,PW,"{'cypher', 'omen', 'sage'}",430,0.65,143.3,0.67,64,102.5,0.49,0.28,0.03,0.06,26,12
3410,laggeR,ANO,"{'brimstone', 'breach', 'phoenix'}",213,0.64,136.0,0.56,66,85.5,0.46,0.32,0.03,0.07,17,9
3411,Jaysk,DTG,"{'raze', 'skye', 'breach'}",219,0.64,160.3,0.65,57,99.8,0.52,0.25,0.04,0.08,19,6
3412,tuba,Meta,"{'raze', 'omen', 'brimstone'}",281,0.64,147.5,0.63,58,95.9,0.52,0.26,0.07,0.12,22,7
3413,mt1xo,Thun,"{'omen', 'brimstone', 'jett'}",321,0.64,159.3,0.68,73,97.0,0.55,0.21,0.06,0.13,28,8
3414,HIGH3R,UBI,"{'breach', 'viper', 'skye'}",245,0.63,147.7,0.59,64,92.7,0.49,0.29,0.04,0.11,21,10
3415,w3z1k,Anyw,"{'omen', 'breach', 'killjoy'}",509,0.63,157.3,0.69,66,94.6,0.55,0.28,0.06,0.13,16,9
3416,chachi,KARM,"{'viper', 'brimstone', 'breach'}",268,0.63,123.1,0.58,65,81.3,0.44,0.31,0.04,0.07,22,19
3417,Wask,Cybe,"{'sage', 'viper', 'jett'}",290,0.63,159.2,0.60,58,105.3,0.53,0.24,0.08,0.14,20,12
3418,ZeDinky,XENE,"{'raze', 'cypher', 'sage'}",315,0.63,157.4,0.67,62,107.7,0.56,0.20,0.11,0.16,26,13
3419,MikaEl,FLK,"{'reyna', 'raze', 'skye'}",776,0.63,147.9,0.58,58,102.7,0.49,0.26,0.08,0.11,27,11
3420,Dezi,KILL,"{'killjoy', 'cypher'}",219,0.63,172.8,0.73,55,122.5,0.60,0.15,0.09,0.11,26,6
3421,Mallu,237,"{'brimstone', 'omen'}",237,0.63,137.4,0.53,57,87.5,0.46,0.27,0.06,0.08,27,14
3422,alfred0,Team,"{'omen', 'astra', 'harbor'}",226,0.63,144.2,0.56,55,97.0,0.48,0.24,0.04,0.10,32,8
3423,JeqeBRRRRR,KAMK,"{'raze', 'breach', 'cypher'}",237,0.63,162.9,0.62,57,106.2,0.56,0.12,0.10,0.23,25,8
3424,KELO,Cybe,"{'sage', 'reyna', 'killjoy'}",344,0.63,135.1,0.56,57,89.4,0.48,0.15,0.07,0.09,29,6
3425,Knox,KTRL,"{'raze', 'jett', 'sage'}",299,0.63,189.5,0.68,57,124.2,0.62,0.15,0.17,0.23,28,6
3426,LaggS,GUMA,"{'jett', 'raze'}",263,0.62,166.9,0.70,55,106.1,0.59,0.13,0.11,0.20,21,16
3427,Tigax,HOF,"{'killjoy', 'cypher', 'viper'}",493,0.62,146.8,0.60,54,99.0,0.51,0.14,0.08,0.14,29,7
3428,Gorilla,MKOI,"{'sova', 'skye', 'breach'}",259,0.62,125.4,0.52,58,86.3,0.41,0.27,0.03,0.09,24,8
3429,file,DTG,"{'omen', 'astra', 'sage'}",365,0.61,146.8,0.60,55,98.2,0.49,0.23,0.06,0.12,19,12
3430,wambini,Smal,"{'breach', 'kayo', 'omen'}",343,0.61,134.6,0.61,59,89.2,0.48,0.18,0.07,0.14,34,7
3431,Dolar,AST.WO,"{'brimstone', 'killjoy', 'cypher'}",338,0.61,142.3,0.55,58,99.0,0.46,0.24,0.06,0.09,15,7
3432,R1keN,Flue,"{'sova', 'raze', 'omen'}",242,0.61,175.5,0.65,54,111.6,0.55,0.20,0.11,0.13,23,
3433,nGL,Kaho,"{'breach', 'omen', 'sage'}",230,0.61,153.3,0.63,50,106.4,0.53,0.17,0.06,0.14,25,16
3434,venchesto,PURP,"{'brimstone', 'omen', 'viper'}",381,0.60,162.6,0.71,61,104.5,0.57,0.20,0.12,0.11,24,6
3435,PanNiKkK,CLIM,"{'jett', 'sage', 'sova'}",227,0.60,169.4,0.78,58,105.7,0.59,0.20,0.08,0.10,16,14
3436,NokSs,Shif,"{'omen', 'jett'}",272,0.59,190.4,0.83,59,122.7,0.68,0.18,0.11,0.15,20,
3437,cllll3,GTZ,"{'sova', 'sage', 'breach'}",264,0.59,157.2,0.62,60,97.9,0.52,0.28,0.03,0.09,23,6
3438,ExplodedN1KK3,(+7),"{'sova', 'raze', 'kayo'}",240,0.59,157.4,0.51,52,100.2,0.49,0.19,0.04,0.12,14,2
3439,UNIKKK,FUZO,"{'jett', 'raze', 'cypher'}",249,0.58,159.4,0.69,55,110.9,0.56,0.18,0.11,0.16,28,20
3440,Haini,(+7),"{'skye', 'jett', 'omen'}",214,0.58,132.1,0.52,57,82.7,0.44,0.28,0.04,0.15,30,
3441,handew,IB,"{'omen', 'sage', 'raze'}",223,0.58,176.8,0.84,58,115.1,0.64,0.17,0.06,0.10,23,11
3442,Whey,100,"{'jett', 'chamber', 'sova'}",211,0.57,143.9,0.52,48,89.4,0.48,0.11,0.03,0.13,22,8
3443,DEPZ,EGN,"{'viper', 'astra', 'sova'}",298,0.57,132.9,0.50,59,90.4,0.44,0.32,0.05,0.12,22,14
3444,marqnue,BBL,"{'brimstone', 'cypher', 'killjoy'}",725,0.56,157.6,0.75,59,99.2,0.55,0.20,0.06,0.09,23,18
3445,bmagic,(+2),"{'breach', 'skye', 'sage'}",390,0.56,127.5,0.52,60,85.5,0.42,0.26,0.04,0.14,20,16
3446,Chefstrobel,UOL,"{'chamber', 'sage', 'viper'}",226,0.56,126.1,0.50,56,82.5,0.42,0.19,0.04,0.10,14,13
3447,andik,TMQ,"{'sova', 'cypher', 'jett'}",364,0.55,169.8,0.83,47,108.6,0.60,0.20,0.06,0.11,20,16
3448,AM3LIE,ODIUM,"{'jett', 'killjoy', 'breach'}",462,0.55,187.7,0.81,57,123.5,0.63,0.24,0.12,0.16,19,17
3449,ELOSSA,GS,"{'cypher', 'viper', 'killjoy'}",484,0.55,149.4,0.63,62,92.4,0.51,0.21,0.08,0.14,29,
3450,Koro,SENT,"{'sova', 'killjoy', 'cypher'}",228,0.54,132.5,0.49,56,91.9,0.43,0.21,0.05,0.13,21,6
3451,Blomster,PW,"{'brimstone', 'omen', 'sage'}",348,0.54,150.9,0.56,49,90.9,0.48,0.17,0.05,0.14,14,8
3452,Adriantje,Mant,"{'cypher', 'killjoy'}",404,0.52,182.1,0.91,45,128.1,0.66,0.16,0.07,0.07,16,19
3453,egopeek,LILI,"{'skye', 'omen', 'viper'}",262,0.52,130.5,0.52,57,88.5,0.43,0.19,0.05,0.06,22,5
3454,Rip,FFV,"{'breach', 'omen', 'brimstone'}",348,0.51,163.5,0.75,57,113.3,0.58,0.25,0.07,0.11,37,15
3455,dakeex,Star,"{'killjoy', 'cypher', 'omen'}",396,0.50,170.1,0.77,54,105.5,0.58,0.19,0.09,0.13,21,9
3456,ROTTAKUNINGAS,(+2),"{'omen', 'sage', 'kayo'}",240,0.49,135.5,0.45,44,87.5,0.43,0.16,0.06,0.18,17,
3457,Khimber,(+1),"{'raze', 'harbor', 'skye'}",213,0.49,143.4,0.42,45,96.9,0.40,0.17,0.08,0.19,11,6
3458,K4ban,VRZ,"{'breach', 'omen', 'jett'}",247,0.49,143.2,0.58,47,87.8,0.48,0.20,0.07,0.11,25,9
3459,eNxic,S2V,"{'jett', 'raze', 'killjoy'}",267,0.48,167.2,0.65,53,109.7,0.55,0.19,0.07,0.11,16,17
3460,Lotusflower,(+2),"{'skye', 'breach', 'killjoy'}",219,0.48,106.0,0.40,48,71.1,0.35,0.27,0.00,0.06,22,11
3461,SKIPAH,AE,"{'breach', 'jett', 'raze'}",241,0.38,193.7,0.88,45,127.0,0.66,0.23,0.13,0.17,14,22
3462,Takoeee,GAL,"{'reyna', 'omen', 'killjoy'}",218,0.35,184.8,0.90,45,124.2,0.69,0.12,0.11,0.07,26,8
3463,Y4tagan,TC,"{'cypher', 'killjoy', 'omen'}",347,,167.3,0.80,,108.4,0.61,0.24,0.09,0.09,23,11
3464,fiendw0w,M1X,"{'brimstone', 'omen', 'sova'}",202,,169.1,0.69,,110.5,0.54,0.24,0.09,0.07,14,18
3465,M1st1ck,ENTB,"{'raze', 'cypher', 'omen'}",248,,173.3,0.75,,117.8,0.58,0.20,0.05,0.08,16,3
3466,mupzG,CE,"{'sage', 'raze', 'jett'}",206,,202.5,0.85,,122.7,0.67,0.28,0.14,0.22,17,8
3467,FreeD,TC,"{'sage', 'raze', 'jett'}",324,,194.5,0.83,,122.2,0.67,0.20,0.16,0.13,15,8
3468,purelonely,DP,{'omen'},204,,219.7,1.03,,138.1,0.76,0.22,0.10,0.12,18,11
3469,Veteranjrr,Lato,"{'sova', 'sage', 'breach'}",206,,158.5,0.65,,96.4,0.53,0.25,0.06,0.12,20,10
3470,Aspect,hej,{'cypher'},260,,179.2,0.83,,120.6,0.61,0.21,0.12,0.16,27,13
3471,FoDa,nmDM,"{'breach', 'sova', 'cypher'}",466,,164.9,0.72,,82.9,0.53,0.35,0.05,0.04,17,
3472,Nomi,(+1),"{'breach', 'sova', 'sage'}",430,,175.8,0.85,,114.7,0.59,0.27,0.07,0.06,19,11
3473,Xauber1,VISU,"{'sage', 'phoenix', 'breach'}",426,,170.0,0.81,,106.5,0.60,0.27,0.07,0.10,23,21
3474,ZIGITARES,(+4),"{'jett', 'phoenix', 'raze'}",619,,194.6,0.81,,130.5,0.64,0.27,0.10,0.11,17,8
3475,Yoda,TMQ,"{'omen', 'breach', 'sage'}",240,,148.2,0.73,,99.0,0.53,0.25,0.05,0.10,28,
3476,Maniac,SFCS,"{'sova', 'omen'}",222,,167.6,0.80,,,0.60,0.28,0.08,,,
3477,Sadovnik,Shin,"{'jett', 'omen', 'reyna'}",441,,187.8,0.88,,123.0,0.66,0.21,0.08,0.07,21,13
3478,Dragunov,487,"{'omen', 'jett', 'raze'}",487,,180.3,0.85,,115.8,0.65,0.12,0.12,0.19,24,11
3479,Twenee1,TEN.N,"{'cypher', 'raze', 'omen'}",207,,184.8,0.82,,109.1,0.65,0.18,0.05,0.14,25,4
3480,Sunset,AI,"{'omen', 'brimstone', 'viper'}",361,,153.1,0.82,,103.8,0.57,0.12,0.08,0.09,28,25
3481,nieSoW,TH,"{'cypher', 'reyna', 'sova'}",845,,241.9,1.41,,150.4,0.84,0.32,0.11,0.06,28,25
3482,JEROME,223,"{'cypher', 'brimstone', 'omen'}",223,,152.8,0.69,,,0.55,0.13,0.04,,,
3483,FumiG,MT,"{'omen', 'brimstone', 'sage'}",218,,127.9,0.54,,81.6,0.44,0.23,0.07,0.21,20,23
3484,McDuck,STR99,"{'cypher', 'killjoy', 'raze'}",203,,185.4,0.89,,118.4,0.66,0.18,0.07,0.13,16,8
3485,denial,STR99,{'omen'},203,,171.3,0.77,,106.7,0.57,0.26,0.10,0.08,16,14
3486,martiNwk,OBSD,"{'brimstone', 'omen', 'cypher'}",226,,209.8,0.95,,140.0,0.69,0.16,0.10,0.06,23,7
3487,tabz,HSD,"{'cypher', 'sova'}",482,,182.4,0.94,,117.7,0.62,0.35,0.06,0.07,22,12
3488,Zacky2k,LMS,"{'raze', 'jett', 'reyna'}",297,,195.4,0.83,,133.1,0.68,0.17,0.10,0.16,22,14
3489,goked,M8,"{'sova', 'breach', 'sage'}",373,,201.3,0.89,,139.6,0.66,0.36,0.05,0.04,19,13
3490,dFx,G2G,{'breach'},288,,143.3,0.66,,91.3,0.50,0.36,0.03,0.13,27,13
3491,martysaN,iNCO,"{'cypher', 'killjoy'}",357,,174.3,0.86,,115.6,0.61,0.23,0.03,0.05,13,15
3492,tul1p,ayne,"{'sova', 'cypher', 'omen'}",321,,150.4,0.70,,102.4,0.50,0.27,0.09,0.10,28,16
3493,Mazarini,ES,"{'brimstone', 'viper'}",728,,151.0,0.70,,99.1,0.51,0.26,0.06,0.09,19,18
3494,Adamelo,CZ,"{'jett', 'breach', 'killjoy'}",440,,154.3,0.72,,97.9,0.52,0.41,0.04,0.09,17,7
3495,duku,nvm,"{'sage', 'sova'}",244,,195.4,1.05,,130.7,0.65,0.34,0.05,0.06,24,20
3496,mjyoh,SPRX,"{'sova', 'sage'}",213,,174.5,0.72,,111.5,0.58,0.26,0.07,0.08,19,16
3497,bardOZ,TTM,"{'sage', 'sova', 'cypher'}",360,,183.7,0.84,,124.0,0.65,0.15,0.06,0.10,22,16
3498,cho,ADL,"{'cypher', 'omen', 'phoenix'}",306,,169.3,0.83,,114.5,0.61,0.19,0.07,0.09,27,12
3499,something,PRX,"{'jett', 'reyna', 'raze'}",862,1.35,286.1,1.41,73,182.4,1.02,0.19,0.19,0.13,22,20
3500,Vici,JDG,"{'reyna', 'chamber', 'omen'}",478,1.25,219.2,1.38,76,144.4,0.81,0.30,0.05,0.06,28,16
3501,Jemkin,RRQ,"{'killjoy', 'reyna', 'raze'}",2211,1.23,260.8,1.28,73,168.6,0.93,0.17,0.20,0.14,30,19
3502,Lakia,GEN,"{'sova', 'skye', 'raze'}",271,1.20,259.6,1.21,73,171.7,0.90,0.25,0.14,0.13,26,7
3503,miNt,FL.GC,"{'jett', 'raze', 'iso'}",1391,1.20,264.3,1.31,72,167.4,0.95,0.15,0.23,0.17,34,16
3504,iZu,T1,"{'yoru', 'sova', 'phoenix'}",768,1.19,253.0,1.27,75,159.2,0.89,0.16,0.20,0.15,25,17
3505,Moco,FL.GC,"{'omen', 'astra', 'viper'}",1674,1.19,212.6,1.22,77,134.4,0.75,0.46,0.07,0.06,25,19
3506,HYUNMIN,DRX,"{'raze', 'jett'}",329,1.19,263.3,1.25,75,173.1,0.90,0.20,0.18,0.11,26,4
3507,suzu,FL.GC,"{'sage', 'omen', 'raze'}",1995,1.17,255.5,1.24,72,166.4,0.89,0.24,0.19,0.16,23,17
3508,Meteor,T1,"{'jett', 'raze', 'chamber'}",1043,1.15,258.7,1.23,70,162.2,0.91,0.15,0.23,0.14,25,17
3509,Sak,SZ,"{'jett', 'killjoy', 'raze'}",370,1.15,198.1,0.97,71,140.1,0.69,0.27,0.07,0.07,22,12
3510,dream3r,NOJ,"{'fade', 'sova', 'jett'}",327,1.15,223.5,1.20,74,147.8,0.79,0.24,0.14,0.14,24,6
3511,KEN,CGZ,"{'raze', 'clove', 'jett'}",668,1.15,237.4,1.16,72,162.3,0.82,0.24,0.15,0.12,25,19
3512,Foxy9,GEN,"{'jett', 'raze'}",283,1.14,255.3,1.15,70,160.8,0.90,0.14,0.25,0.18,30,8
3513,Kr1stal,GE,"{'kayo', 'sage', 'breach'}",2081,1.12,217.7,1.12,73,141.3,0.76,0.29,0.10,0.10,23,16
3514,Seoldam,RID,"{'jett', 'raze', 'skye'}",3073,1.12,244.5,1.20,73,149.1,0.86,0.20,0.19,0.13,20,13
3515,Bazzi,GE,"{'breach', 'sova', 'jett'}",822,1.12,220.5,1.09,73,138.0,0.77,0.23,0.12,0.11,19,15
3516,YamzzI,FL.GC,"{'killjoy', 'cypher', 'reyna'}",1391,1.12,201.3,1.17,73,134.0,0.74,0.30,0.08,0.07,31,20
