,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
181,eli,TNX,"['raze', 'jett', 'sova']",623,1.05,210.8,1.00,66%,142.3,0.74,0.27,0.10,0.10,28%,12%
182,sarie,(+2),"['reyna', 'chamber', 'jett']",255,1.05,232.7,1.09,70%,151.1,0.82,0.27,0.09,0.12,30%,17%
183,whitr,UAESA.G,"['raze', 'reyna', 'jett']",1477,1.05,212.5,1.05,71%,138.4,0.75,0.18,0.12,0.11,19%,23%
184,kumi,UST,"['jett', 'raze', 'neon']",5862,1.04,215.3,1.07,70%,139.7,0.77,0.19,0.13,0.12,28%,16%
185,Shondex,SAD,"['jett', 'chamber', 'killjoy']",6641,1.04,202.9,1.08,72%,135.3,0.74,0.20,0.09,0.08,35%,14%
186,exa,T1A,"['breach', 'astra', 'omen']",3055,1.04,205.3,1.02,74%,134.1,0.72,0.36,0.08,0.09,25%,20%
187,Curry,(+1),"['sova', 'viper', 'tejo']",558,1.04,194.1,0.93,70%,134.2,0.67,0.27,0.05,0.04,29%,14%
188,thwifo,100T,"['cypher', 'breach', 'killjoy']",2327,1.04,192.0,0.97,72%,118.5,0.67,0.29,0.09,0.09,23%,14%
189,crashies,FNC,"['sova', 'breach', 'skye']",7388,1.04,198.8,1.07,74%,130.9,0.70,0.35,0.06,0.07,25%,17%
190,infiltrator,WU,"['raze', 'reyna', 'jett']",8112,1.04,236.0,1.08,69%,152.1,0.83,0.17,0.19,0.18,26%,17%
191,Probably,TAMU,"['jett', 'raze', 'phoenix']",479,1.04,223.9,1.03,69%,145.2,0.79,0.19,0.16,0.16,28%,13%
192,cath,VEL,"['raze', 'skye', 'reyna']",1924,1.04,210.7,1.03,73%,138.5,0.74,0.34,0.10,0.10,22%,16%
193,venture,MR,"['sova', 'skye', 'kayo']",6532,1.04,188.7,0.96,73%,125.7,0.64,0.34,0.05,0.05,21%,15%
194,cavern,MOBAP,"['sova', 'viper', 'omen']",4925,1.04,204.8,0.98,72%,137.6,0.69,0.36,0.07,0.08,23%,14%
195,bjor,MAD,"['sage', 'cypher', 'phoenix']",7775,1.04,204.2,1.04,71%,135.4,0.71,0.28,0.08,0.08,21%,15%
196,Huji,(+6),"['omen', 'jett', 'brimstone']",565,1.04,208.7,1.01,69%,137.3,0.73,0.25,0.10,0.09,19%,18%
197,mikeE,PLUG,"['jett', 'sage', 'raze']",6671,1.04,209.4,1.05,72%,140.3,0.74,0.24,0.10,0.09,31%,14%
198,Ethan,NRG,"['omen', 'sage', 'skye']",7485,1.04,200.6,1.02,75%,128.7,0.69,0.39,0.08,0.08,23%,18%
199,dam,TAMU,"['omen', 'viper', 'astra']",867,1.04,181.8,0.96,72%,117.2,0.64,0.36,0.07,0.06,22%,17%
200,velis,RESO,"['jett', 'raze', 'viper']",6674,1.04,209.5,1.02,72%,137.8,0.73,0.32,0.10,0.11,22%,15%
201,nightz,CUBE,"['killjoy', 'yoru', 'jett']",3918,1.04,220.9,1.06,72%,142.4,0.78,0.29,0.13,0.12,40%,17%
202,qrthur,MAK,"['viper', 'omen', 'sova']",555,1.04,202.5,0.97,71%,136.7,0.70,0.38,0.08,0.09,28%,18%
203,wedid,M80,"['jett', 'sova', 'viper']",9375,1.04,200.4,1.01,73%,132.1,0.70,0.32,0.08,0.08,26%,15%
204,Wildfire,MU,"['chamber', 'fade', 'harbor']",5314,1.04,194.0,0.99,73%,128.8,0.67,0.38,0.08,0.07,31%,13%
205,geeza,CPS,"['sova', 'reyna', 'cypher']",10091,1.04,209.8,1.06,71%,138.2,0.74,0.22,0.10,0.09,32%,18%
206,Fair,BLUE,"['yoru', 'jett', 'raze']",3736,1.04,236.5,1.07,66%,154.1,0.82,0.16,0.22,0.21,33%,12%
207,furbsa,NW,"['jett', 'reyna', 'raze']",10005,1.04,232.0,1.10,70%,150.5,0.82,0.18,0.17,0.15,31%,14%
208,Huso,FH,"['raze', 'jett', 'neon']",703,1.04,221.8,1.03,70%,147.9,0.77,0.23,0.15,0.15,21%,17%
209,CHAROD,YFP.X,"['killjoy', 'raze', 'jett']",1725,1.04,226.2,1.04,68%,146.9,0.79,0.20,0.13,0.16,31%,14%
210,shy,264,['jett'],264,1.04,219.3,1.08,67%,139.8,0.76,0.18,0.16,0.18,15%,10%
211,oasis,BLUE,"['jett', 'killjoy', 'neon']",1944,1.04,241.1,1.06,68%,157.4,0.83,0.19,0.20,0.19,27%,12%
212,aluvily,FLY,"['sova', 'reyna', 'gekko']",1837,1.04,214.9,1.04,70%,144.9,0.77,0.22,0.09,0.08,30%,12%
213,Jazzyk1ns,100T,"['raze', 'phoenix', 'jett']",6804,1.04,222.2,1.06,71%,146.6,0.76,0.24,0.15,0.15,21%,15%
214,stare,Wind,"['jett', 'kayo', 'chamber']",1127,1.04,225.1,1.04,69%,145.9,0.79,0.21,0.16,0.14,28%,12%
215,Venerated,LG,"['sova', 'omen', 'jett']",507,1.04,208.0,0.99,69%,134.4,0.71,0.27,0.08,0.09,18%,7%
216,Azulite,(+1),"['sova', 'breach', 'killjoy']",421,1.04,188.0,1.01,71%,124.9,0.68,0.29,0.06,0.06,21%,19%
217,arceus,(+1),"['jett', 'clove', 'reyna']",239,1.04,205.5,1.07,72%,132.6,0.75,0.23,0.10,0.13,19%,15%
218,pl1xx,WOL,"['raze', 'sage', 'killjoy']",2495,1.04,219.1,1.06,72%,137.6,0.76,0.29,0.10,0.08,19%,14%
219,Kaoticc,BOXR,"['phoenix', 'sova', 'skye']",7632,1.04,235.6,1.08,70%,152.3,0.82,0.19,0.19,0.16,24%,12%
220,Jerk,WADA,"['omen', 'sage', 'phoenix']",9575,1.04,198.8,1.03,72%,129.9,0.69,0.27,0.07,0.06,19%,13%
221,bang,SEN,"['omen', 'brimstone', 'phoenix']",9071,1.04,203.4,1.05,73%,129.8,0.72,0.33,0.09,0.09,33%,18%
222,Eggsterr,NV,"['yoru', 'skye', 'kayo']",2187,1.04,206.3,1.11,74%,131.0,0.74,0.27,0.12,0.12,26%,23%
223,Dark3st,QOR,"['reyna', 'phoenix', 'sage']",16500,1.04,203.3,1.00,73%,132.6,0.70,0.41,0.10,0.10,26%,17%
224,shifty,FREE,"['sova', 'raze', 'sage']",548,1.04,205.2,0.95,73%,134.6,0.70,0.24,0.08,0.08,31%,14%
225,cp2,RNG,"['sova', 'jett', 'phoenix']",2412,1.04,195.1,1.00,73%,120.9,0.69,0.30,0.09,0.08,25%,12%
226,Kanpeki,TWT,"['sage', 'phoenix', 'omen']",7057,1.03,211.3,1.03,72%,134.8,0.74,0.30,0.12,0.10,23%,14%
227,tokyo,ROSE,"['jett', 'chamber', 'killjoy']",4462,1.03,210.6,1.05,68%,140.0,0.76,0.17,0.12,0.09,29%,14%
228,konoxians,Ex-D,"['killjoy', 'viper', 'brimstone']",473,1.03,214.7,1.03,66%,139.8,0.75,0.13,0.13,0.12,18%,20%
229,anders,IU,"['sage', 'kayo', 'breach']",348,1.03,204.0,1.00,72%,132.2,0.73,0.31,0.07,0.08,26%,17%
230,ban,GE,"['jett', 'reyna', 'skye']",5131,1.03,221.8,1.08,71%,140.5,0.79,0.21,0.15,0.13,26%,14%
231,Leo,(+7),"['neon', 'raze', 'jett']",1503,1.03,235.1,1.00,67%,152.4,0.79,0.26,0.16,0.17,25%,17%
232,Okeanos,LEV,"['jett', 'raze', 'sage']",8986,1.03,228.6,1.06,69%,146.9,0.80,0.21,0.17,0.15,28%,15%
233,nataNk,MKOI,"['skye', 'breach', 'kayo']",215,1.03,199.1,1.00,75%,132.8,0.68,0.38,0.12,0.13,25%,25%
234,effys,SRG,"['omen', 'sova', 'breach']",4431,1.03,187.7,1.01,75%,123.0,0.65,0.33,0.05,0.05,20%,16%
235,Entri,Inst,"['raze', 'jett', 'brimstone']",3104,1.03,216.3,1.06,69%,139.2,0.77,0.17,0.13,0.12,22%,11%
236,pashab,CSUF,"['chamber', 'jett', 'killjoy']",514,1.03,221.0,1.04,67%,151.8,0.75,0.19,0.11,0.12,25%,7%
237,Jonaaa6,LGCY,"['breach', 'raze', 'cypher']",13050,1.03,196.4,1.01,73%,129.6,0.69,0.34,0.07,0.07,26%,14%
238,Xeppaa,C9,"['jett', 'viper', 'kayo']",6626,1.03,209.3,1.02,74%,135.9,0.72,0.37,0.08,0.08,23%,19%
239,twigz,ding,"['raze', 'neon', 'jett']",1002,1.03,224.0,1.03,70%,147.0,0.78,0.19,0.15,0.15,26%,8%
240,BcJ,SRB,"['sage', 'sova', 'cypher']",7867,1.03,199.4,1.02,75%,131.5,0.67,0.37,0.08,0.09,19%,15%
241,ion2x,NV,"['jett', 'raze', 'chamber']",6947,1.03,223.4,1.08,71%,145.3,0.79,0.26,0.13,0.13,30%,14%
242,ZK,MU,"['reyna', 'omen', 'phoenix']",7093,1.03,184.2,0.99,73%,121.4,0.67,0.31,0.05,0.06,31%,14%
243,P0LAND,EVX,"['jett', 'raze', 'breach']",1577,1.03,215.3,1.02,71%,138.6,0.76,0.21,0.15,0.13,32%,17%
244,tech,MAD.SC,"['reyna', 'sova', 'phoenix']",2586,1.03,235.9,1.02,71%,153.8,0.81,0.21,0.17,0.15,25%,7%
245,fletcher,RESO,"['omen', 'sage', 'astra']",4794,1.03,190.9,1.01,74%,125.0,0.68,0.33,0.07,0.06,30%,13%
246,Lin,YFP,"['viper', 'jett', 'raze']",6713,1.03,216.9,1.06,68%,137.4,0.76,0.18,0.15,0.12,18%,12%
247,Bearrett,BZK,"['harbor', 'kayo', 'raze']",1620,1.03,208.8,0.99,71%,136.7,0.74,0.29,0.08,0.08,31%,12%
248,MajesticNutz,(+2),"['raze', 'breach', 'jett']",245,1.03,231.8,1.02,67%,149.7,0.80,0.17,0.13,0.15,19%,8%
249,Ethan,(+4),"['sova', 'breach', 'kayo']",610,1.03,205.7,0.99,72%,126.9,0.72,0.38,0.08,0.08,26%,11%
250,dizzyLife,SQ,"['jett', 'sage', 'astra']",3390,1.03,214.1,1.06,70%,133.0,0.74,0.24,0.13,0.12,17%,15%
251,evy,Cudd,"['jett', 'kayo', 'raze']",792,1.03,227.3,1.08,66%,146.3,0.82,0.14,0.17,0.16,31%,32%
252,Rossy,LEV,"['cypher', 'sova', 'breach']",6423,1.03,197.3,1.00,74%,128.4,0.69,0.37,0.07,0.08,24%,17%
253,Pain,Team,"['raze', 'neon', 'jett']",2735,1.03,219.7,1.05,70%,145.5,0.77,0.18,0.15,0.14,31%,15%
254,Bankroft,Tact,"['sage', 'sova', 'omen']",5674,1.03,198.0,0.97,73%,130.0,0.68,0.35,0.08,0.08,21%,15%
255,SaucetiN,TMA,"['viper', 'sova', 'skye']",786,1.03,204.8,0.94,71%,132.5,0.72,0.29,0.07,0.07,23%,13%
256,Melser,KRÜ,"['astra', 'omen', 'viper']",1305,1.03,180.6,1.02,74%,119.0,0.64,0.33,0.07,0.06,27%,13%
257,huphh,EVX,"['jett', 'gekko', 'raze']",861,1.03,203.2,1.04,71%,134.3,0.72,0.19,0.10,0.09,20%,12%
258,valyn,G2,"['omen', 'brimstone', 'astra']",9897,1.03,201.3,1.03,75%,128.8,0.71,0.35,0.09,0.08,24%,17%
259,xprt,NA,"['kayo', 'sage', 'brimstone']",1119,1.03,176.0,1.00,74%,115.9,0.62,0.39,0.05,0.05,27%,18%
260,Wizdran,CSUF,"['viper', 'omen']",365,1.03,188.4,1.01,69%,123.8,0.66,0.26,0.06,0.08,25%,18%
261,Asuna,100T,"['reyna', 'sova', 'raze']",9985,1.03,225.6,1.01,73%,145.1,0.75,0.31,0.15,0.15,21%,17%
262,38antmo,HMNY,"['iso', 'deadlock', 'fade']",586,1.03,224.8,0.98,69%,149.6,0.79,0.28,0.10,0.10,33%,12%
263,Shyy,KRÜ,"['skye', 'fade', 'kayo']",1900,1.03,195.6,1.04,73%,128.4,0.69,0.31,0.08,0.07,23%,14%
264,JULIA,SNG,"['astra', 'kayo', 'brimstone']",2280,1.02,203.7,1.02,71%,133.3,0.74,0.23,0.08,0.07,36%,12%
265,aproto,TSM,"['breach', 'phoenix', 'cypher']",6849,1.02,195.5,1.04,73%,126.2,0.71,0.22,0.07,0.07,37%,17%
266,jakee,YFP,"['jett', 'reyna', 'raze']",9385,1.02,210.1,1.02,71%,136.3,0.75,0.31,0.10,0.10,29%,18%
267,lazylion,DSG,"['sova', 'breach', 'jett']",4312,1.02,205.9,1.03,71%,135.6,0.73,0.29,0.09,0.09,27%,14%
268,RetrQ,(+23),"['omen', 'breach', 'jett']",17532,1.02,205.7,1.01,71%,133.1,0.72,0.30,0.09,0.09,25%,16%
269,dawn,Inde,"['reyna', 'jett', 'omen']",1219,1.02,187.7,0.95,69%,126.5,0.66,0.24,0.06,0.07,25%,10%
270,Noia,SRG,"['jett', 'raze', 'chamber']",6600,1.02,203.1,1.09,70%,135.5,0.73,0.18,0.09,0.09,28%,15%
271,ZerG,TI,"['sage', 'phoenix', 'raze']",1677,1.02,216.3,1.01,68%,141.0,0.76,0.15,0.15,0.15,26%,13%
272,Jrmzie,BKR,"['skye', 'jett', 'sova']",663,1.02,211.8,0.98,71%,141.2,0.74,0.27,0.08,0.10,36%,13%
273,gabersenn,New,"['viper', 'breach', 'omen']",644,1.02,216.6,0.96,67%,142.6,0.74,0.29,0.09,0.10,20%,9%
274,BlissfulDeer,(+2),"['killjoy', 'brimstone', 'chamber']",305,1.02,208.1,1.01,70%,140.2,0.73,0.23,0.10,0.11,23%,11%
275,traekS,KGG,"['omen', 'skye', 'killjoy']",334,1.02,169.1,0.79,72%,113.5,0.60,0.16,0.07,0.10,20%,29%
276,ardiis,NAVI,"['killjoy', 'jett', 'sage']",1351,1.02,216.1,1.07,72%,143.4,0.74,0.24,0.18,0.14,19%,13%
277,Truth,The,"['jett', 'breach', 'phoenix']",5360,1.02,200.7,1.01,70%,133.1,0.72,0.24,0.09,0.09,31%,15%
278,jeffie,Tuff,"['chamber', 'killjoy', 'raze']",3756,1.02,205.9,0.99,71%,135.6,0.71,0.29,0.08,0.08,27%,12%
279,KING,VINNY,"['jett', 'sova', 'chamber']",4309,1.02,212.5,1.04,69%,139.7,0.75,0.18,0.15,0.12,24%,12%
280,Cohburg,YFP,"['reyna', 'jett', 'astra']",12030,1.02,197.3,1.00,72%,129.4,0.69,0.30,0.09,0.09,25%,15%
281,zerona,SAD,"['jett', 'kayo', 'breach']",5657,1.02,213.5,1.01,71%,142.4,0.74,0.29,0.10,0.11,32%,15%
282,curry,SEN,"['cypher', 'killjoy', 'astra']",3216,1.02,205.6,1.01,73%,133.8,0.71,0.31,0.09,0.11,26%,15%
283,bao,SAD,"['breach', 'skye', 'killjoy']",4556,1.02,201.3,1.03,72%,131.1,0.71,0.28,0.08,0.08,31%,14%
284,Blahst,LGCY,"['omen', 'astra', 'sage']",12053,1.02,203.0,1.02,70%,132.8,0.72,0.27,0.09,0.09,25%,14%
285,svL,BTR,"['jett', 'phoenix', 'breach']",5623,1.02,196.2,0.96,74%,126.4,0.67,0.42,0.08,0.09,21%,18%
286,Link,Elys,"['viper', 'astra', 'skye']",807,1.02,190.4,0.96,69%,129.5,0.69,0.28,0.04,0.05,23%,14%
287,dynamic,TOR,"['cypher', 'sova', 'raze']",3585,1.02,223.1,1.04,68%,143.6,0.79,0.19,0.17,0.15,27%,11%
288,SkrubbleBubble,COO,"['omen', 'breach', 'reyna']",13963,1.02,211.7,1.03,71%,138.1,0.74,0.32,0.09,0.10,26%,16%
289,Instxnct,LF8,"['raze', 'fade', 'viper']",4076,1.02,215.6,1.03,71%,141.5,0.74,0.27,0.14,0.14,25%,15%
290,creeperonthabeat,(+1),"['cypher', 'viper', 'sova']",360,1.02,223.1,1.08,66%,135.8,0.78,0.18,0.15,0.13,29%,8%
291,nillyaz,TWT,"['phoenix', 'skye', 'sage']",6273,1.02,201.7,1.01,72%,132.5,0.71,0.27,0.09,0.09,27%,12%
292,Critical,WU,"['cypher', 'killjoy', 'sova']",9284,1.02,208.3,1.00,71%,138.9,0.71,0.34,0.09,0.09,22%,12%
293,zaj,YDZ,"['sova', 'reyna', 'skye']",2043,1.02,219.6,0.98,68%,148.1,0.77,0.21,0.11,0.11,35%,17%
294,nasty,PG,"['omen', 'brimstone', 'clove']",273,1.02,205.5,1.02,70%,139.9,0.73,0.29,0.12,0.08,28%,13%
295,PureVNS,OR,"['omen', 'astra', 'sage']",5301,1.02,189.6,0.97,72%,124.1,0.67,0.32,0.06,0.06,28%,18%
296,glowstick,YFP.X,"['fade', 'chamber', 'sova']",417,1.02,181.4,0.95,70%,123.4,0.65,0.40,0.04,0.05,31%,16%
297,Katashio,CVU.NBG,"['jett', 'brimstone', 'skye']",3511,1.02,209.3,0.95,71%,136.5,0.71,0.30,0.09,0.10,23%,14%
298,GLYPH,WU,"['omen', 'astra', 'sage']",11655,1.02,202.7,1.01,73%,133.3,0.70,0.33,0.08,0.09,23%,14%
299,hemmer,(+2),"['omen', 'astra', 'viper']",732,1.02,188.2,0.97,73%,124.4,0.65,0.45,0.06,0.05,23%,13%
300,jawgemo,G2,"['raze', 'reyna', 'jett']",7669,1.02,221.6,1.02,71%,142.6,0.76,0.26,0.14,0.14,20%,18%
301,Andrew,(+1),"['raze', 'jett', 'brimstone']",480,1.02,218.3,1.04,72%,145.6,0.77,0.24,0.15,0.17,24%,17%
302,Vyx,(+2),"['chamber', 'kayo', 'skye']",480,1.02,200.6,0.97,76%,127.1,0.70,0.44,0.05,0.10,26%,23%
303,azrex,(+2),"['chamber', 'jett', 'reyna']",877,1.02,224.9,1.05,68%,144.0,0.80,0.16,0.16,0.11,27%,11%
304,Scottie,The,"['chamber', 'fade', 'kayo']",4911,1.02,197.6,0.99,71%,129.5,0.70,0.32,0.09,0.09,28%,15%
305,RayUndaunted,(+5),"['kayo', 'gekko', 'breach']",278,1.02,208.6,1.00,76%,135.4,0.76,0.35,0.08,0.09,28%,14%
306,Jivy,(+6),"['omen', 'viper', 'kayo']",529,1.02,207.7,0.97,71%,135.1,0.71,0.29,0.07,0.09,19%,9%
307,Rythm,MAD.SC,"['breach', 'sova', 'fade']",2230,1.02,196.2,0.97,69%,134.4,0.69,0.27,0.06,0.08,24%,15%
308,nerve,QOR,"['brimstone', 'omen', 'breach']",13060,1.02,192.6,0.98,72%,126.4,0.67,0.38,0.07,0.07,25%,17%
309,A1MBOT,Avai,"['astra', 'brimstone', 'omen']",1174,1.02,206.2,0.98,71%,132.5,0.73,0.32,0.09,0.07,30%,12%
310,sonder,FLY,"['reyna', 'phoenix', 'jett']",8212,1.02,227.4,1.01,72%,146.4,0.76,0.34,0.15,0.16,22%,15%
311,vanitas,GHST,"['kayo', 'breach', 'raze']",1204,1.02,223.9,1.04,70%,145.3,0.78,0.26,0.16,0.16,22%,19%
312,Marved,CPS,"['brimstone', 'omen', 'reyna']",6410,1.02,204.4,1.01,72%,132.1,0.72,0.29,0.10,0.10,30%,18%
313,thief,YFP,"['cypher', 'phoenix', 'reyna']",10615,1.02,211.0,1.03,72%,136.6,0.75,0.26,0.11,0.10,27%,16%
314,JonahP,G2,"['sova', 'breach', 'phoenix']",9831,1.02,196.8,1.01,74%,126.6,0.69,0.37,0.09,0.09,25%,15%
315,flare,WU,"['raze', 'reyna', 'kayo']",4662,1.02,195.8,1.00,74%,130.9,0.69,0.33,0.06,0.07,25%,17%
316,light,TLP,"['sova', 'breach', 'fade']",471,1.01,203.1,0.92,68%,140.3,0.68,0.31,0.07,0.08,23%,12%
317,panini,YFP.X,"['omen', 'astra', 'viper']",5268,1.01,193.2,0.97,73%,126.8,0.68,0.31,0.07,0.07,25%,10%
318,avery,KB,"['sova', 'raze', 'killjoy']",3963,1.01,188.0,0.97,72%,125.3,0.66,0.34,0.07,0.07,24%,18%
319,Australis,WADA,"['jett', 'phoenix', 'raze']",3855,1.01,202.0,0.97,72%,134.1,0.70,0.35,0.07,0.08,23%,12%
320,itnothan,FLY,"['sova', 'jett', 'sage']",3310,1.01,194.1,0.97,72%,126.0,0.67,0.36,0.07,0.07,19%,14%
321,Brisk,ASU,"['astra', 'omen', 'brimstone']",431,1.01,188.5,0.96,74%,120.2,0.67,0.39,0.07,0.08,26%,6%
322,Clewy,PHX,"['chamber', 'omen', 'cypher']",3069,1.01,197.5,1.01,69%,134.7,0.71,0.21,0.07,0.08,30%,13%
323,KHS,MORB,"['jett', 'chamber', 'sova']",4992,1.01,219.6,1.00,72%,147.3,0.75,0.29,0.11,0.10,23%,10%
324,JaxJabs,233,"['cypher', 'vyse']",233,1.01,207.8,0.98,62%,135.9,0.74,0.20,0.12,0.12,26%,17%
325,tylerboy,TR,"['reyna', 'jett', 'raze']",1957,1.01,223.4,1.04,71%,147.2,0.78,0.19,0.13,0.13,24%,13%
326,Cactus,CCG,"['fade', 'sova', 'skye']",1034,1.01,216.1,0.99,66%,143.9,0.77,0.23,0.11,0.11,25%,12%
327,Jango,Team,"['chamber', 'killjoy', 'jett']",298,1.01,206.3,1.01,66%,137.2,0.74,0.17,0.11,0.07,24%,16%
328,Hyperz,SLR,"['neon', 'jett', 'yoru']",377,1.01,213.1,0.98,67%,139.4,0.74,0.20,0.16,0.19,24%,10%
329,RETRAC,(+3),"['sova', 'kayo', 'sage']",242,1.01,216.6,0.93,73%,142.4,0.71,0.32,0.09,0.08,22%,
330,JSUNG,DB,"['sova', 'phoenix', 'skye']",6395,1.01,199.9,0.98,72%,134.4,0.71,0.30,0.08,0.07,32%,12%
331,melya,100T,"['viper', 'chamber', 'kayo']",3455,1.01,203.1,0.99,69%,136.2,0.73,0.26,0.09,0.09,28%,11%
332,showliana,KRÜ.B,"['sova', 'breach', 'viper']",2924,1.01,196.7,0.96,70%,130.2,0.68,0.32,0.07,0.07,22%,14%
333,Karra,FLY,"['astra', 'sage', 'skye']",4980,1.01,191.4,0.97,74%,123.7,0.68,0.41,0.08,0.08,31%,13%
334,emluo,PAW,"['killjoy', 'cypher', 'sage']",3433,1.01,204.8,1.02,69%,136.4,0.73,0.19,0.11,0.10,34%,17%
335,vice,LV,"['cypher', 'breach', 'omen']",4475,1.01,190.4,1.00,71%,127.5,0.67,0.28,0.07,0.07,22%,14%
336,Neat,AOE,"['viper', 'omen', 'astra']",2323,1.01,195.6,0.93,70%,128.2,0.68,0.35,0.06,0.07,21%,12%
337,novacaine,Six,"['phoenix', 'reyna', 'killjoy']",2507,1.01,222.6,1.02,67%,147.3,0.78,0.20,0.12,0.12,22%,15%
338,Jan,TMX,"['reyna', 'brimstone', 'sage']",286,1.01,217.5,0.97,71%,145.8,0.78,0.22,0.06,0.09,21%,18%
339,dip,SAD,"['sova', 'reyna', 'jett']",10914,1.01,200.9,0.99,71%,133.0,0.69,0.31,0.09,0.09,22%,14%
340,aika,FH,"['kayo', 'sage', 'chamber']",2533,1.01,209.0,1.02,71%,135.7,0.74,0.26,0.11,0.13,23%,13%
341,GaryDaSnail,Oni,"['cypher', 'killjoy', 'astra']",3590,1.01,195.8,0.99,68%,131.5,0.71,0.18,0.08,0.09,31%,11%
342,stunna,The,"['jett', 'raze', 'chamber']",4695,1.01,222.0,0.99,70%,145.8,0.77,0.22,0.15,0.14,27%,14%
343,Rahr,TORN,"['raze', 'phoenix', 'neon']",748,1.01,229.1,0.99,68%,149.7,0.77,0.27,0.16,0.14,22%,13%
344,Stewie2k,TN,"['sova', 'fade']",545,1.01,203.9,1.02,73%,136.1,0.69,0.36,0.10,0.09,27%,6%
345,ghoul,Eter,"['raze', 'yoru', 'neon']",401,1.01,222.0,0.97,66%,150.9,0.79,0.17,0.13,0.18,34%,11%
346,GianSanity,1MS,"['killjoy', 'cypher', 'jett']",378,1.01,219.5,1.08,70%,145.2,0.78,0.15,0.17,0.12,22%,11%
347,stellar,YFP,"['sage', 'omen', 'breach']",9995,1.01,187.2,0.99,72%,124.3,0.66,0.29,0.06,0.07,21%,13%
348,Pamstou,GRID,"['yoru', 'viper', 'clove']",256,1.01,227.8,0.99,71%,146.8,0.80,0.27,0.11,0.15,22%,17%
349,Goob,(+5),"['raze', 'jett', 'sova']",447,1.01,226.9,0.96,67%,156.5,0.79,0.23,0.11,0.15,31%,13%
350,NMSRLM,PUG,"['harbor', 'viper', 'clove']",1857,1.01,201.7,0.99,69%,133.6,0.73,0.20,0.09,0.09,34%,14%
351,Kehmicals,TOR,"['cypher', 'jett', 'raze']",3852,1.01,220.8,1.06,70%,139.9,0.76,0.21,0.15,0.13,18%,13%
352,Victor,CPS,"['phoenix', 'raze', 'omen']",7910,1.01,218.0,1.05,72%,140.2,0.74,0.28,0.14,0.13,23%,18%
353,PureR,SQ,"['raze', 'jett', 'reyna']",6960,1.01,218.6,1.06,70%,138.7,0.78,0.19,0.15,0.13,23%,19%
354,DENYA,PUGS,"['jett', 'raze', 'chamber']",3413,1.01,210.6,1.00,67%,135.3,0.75,0.16,0.13,0.13,21%,13%
355,Nanners,(+21),"['phoenix', 'raze', 'jett']",14306,1.01,200.3,0.99,70%,131.6,0.69,0.29,0.09,0.11,25%,17%
356,daps,NRG,"['cypher', 'sova', 'skye']",1914,1.01,186.0,0.98,72%,123.2,0.65,0.30,0.06,0.09,18%,16%
357,tex,LEV,"['omen', 'sova', 'reyna']",8648,1.01,212.5,1.06,71%,138.4,0.75,0.21,0.14,0.13,31%,17%
358,Rafe,HMNY,"['clove', 'omen', 'brimstone']",867,1.01,211.1,0.98,69%,138.6,0.75,0.34,0.09,0.12,29%,10%
359,k3ni,SEN,"['kayo', 'skye', 'breach']",585,1.01,185.5,0.94,72%,124.2,0.66,0.30,0.05,0.04,30%,11%
360,neptune,Team,"['omen', 'cypher', 'killjoy']",10410,1.01,203.7,1.01,74%,130.3,0.71,0.32,0.09,0.09,27%,15%
361,eVoL,TI,"['brimstone', 'omen', 'jett']",2441,1.01,185.0,0.97,70%,125.4,0.66,0.26,0.05,0.05,32%,12%
362,Roses,TNX,"['omen', 'clove', 'chamber']",569,1.01,209.0,0.93,70%,138.8,0.72,0.39,0.08,0.11,31%,20%
363,kaboose,NV,"['reyna', 'phoenix', 'raze']",2841,1.01,208.8,0.97,69%,132.0,0.72,0.19,0.12,0.14,23%,23%
364,Lear,THNK,"['cypher', 'omen', 'sage']",8083,1.00,190.3,0.97,73%,126.4,0.66,0.34,0.07,0.08,22%,13%
365,mitch,C9,"['sova', 'brimstone', 'sage']",10363,1.00,197.3,0.99,74%,127.4,0.67,0.35,0.10,0.09,20%,16%
366,zero,cap,"['kayo', 'sova', 'sage']",6091,1.00,193.7,0.95,73%,131.3,0.66,0.36,0.06,0.07,27%,15%
367,miyara,GHST,"['sova', 'skye', 'sage']",2533,1.00,189.3,0.94,73%,128.8,0.65,0.32,0.05,0.06,23%,14%
368,moobs,WU,"['reyna', 'jett', 'breach']",6803,1.00,208.3,1.02,68%,136.4,0.73,0.23,0.13,0.13,32%,14%
369,benjii,SAD,"['cypher', 'killjoy', 'omen']",9760,1.00,187.4,0.99,70%,124.8,0.67,0.22,0.07,0.07,23%,14%
370,Legend,AxS,"['sova', 'jett', 'chamber']",1594,1.00,204.2,0.95,68%,135.1,0.71,0.26,0.10,0.09,24%,10%
371,Xhowi,FSN,"['raze', 'jett', 'omen']",1686,1.00,207.1,1.04,71%,137.9,0.73,0.22,0.10,0.11,30%,15%
372,zinc,Roya,"['kayo', 'killjoy', 'cypher']",902,1.00,187.6,0.97,70%,130.8,0.66,0.23,0.08,0.09,30%,18%
373,Infinity,OU,"['sova', 'chamber', 'cypher']",806,1.00,220.8,0.98,66%,147.5,0.78,0.12,0.19,0.16,29%,15%
